Date,Ward_1_Scaled,Ward_2_Scaled,Ward_3_Scaled,Ward_4_Scaled,Ward_5_Scaled,Ward_6_Scaled,Ward_7_Scaled,Ward_8_Scaled,Avg_Temp_Scaled
2020-07-06,-0.7098261944368125,-0.9811257689621342,-0.5103686756159038,-0.6434319653194822,-0.4607849965964727,-0.6008992766111547,-0.3594083964247873,-1.0805444945873879,1.1811156349202823
2020-07-07,-0.7098261944368125,0.13439557487141385,0.29187393144128404,-0.7732705092854658,-0.9555860583867165,-0.25212057604247734,-0.13439416532978155,0.1267664357714678,0.9570450191484258
2020-07-08,-0.7098261944368125,-0.534917231428715,-0.831265718438779,-0.7732705092854658,-0.8142143264466469,-0.949677977179832,-0.7344321149164635,-0.8674896245240604,1.3304960454348536
2020-07-09,-0.8809319739267228,-0.08870869389529576,-0.029023111381591138,-0.7732705092854658,-0.8849001924166817,-0.18236483592874184,-0.6594273712181283,-0.3703615943762963,1.2558058401775674
2020-07-10,-0.36761463545699175,-0.4233650970453602,-0.5103686756159038,-0.6434319653194822,-0.8142143264466469,-0.5311435364974192,-0.5094178838214578,-0.44137988439740544,1.269385877497074
2020-07-11,-0.7953790841817677,-0.6464693658120698,-0.831265718438779,-0.7732705092854658,-0.743528460476612,-0.4613877963836837,-0.8844416023131341,-0.3703615943762963,1.357656120073866
2020-07-12,-0.5387204149469021,-0.534917231428715,-0.6708171970273414,-0.7732705092854658,-0.6021567285365423,-0.7404107568386257,-0.28440365272645207,-0.654434754460733,1.235435784198308
2020-07-13,-0.6242733046918573,-0.534917231428715,-0.831265718438779,-0.9031090532514495,-0.743528460476612,-0.6008992766111547,-0.5094178838214578,-0.7254530444818421,1.1743256162605293
2020-07-14,-0.453167525201947,0.4690519780214783,-0.3499201542044663,-0.708351237302474,-0.3194132646564031,-0.18236483592874184,-0.28440365272645207,-0.5834164644396238,1.228645765538555
2020-07-15,-0.6242733046918573,-0.20026082827865058,-0.831265718438779,-0.8381897812684577,-0.6021567285365423,-0.5311435364974192,-0.584422627519793,-0.7254530444818421,1.2625958588373212
2020-07-16,-0.7098261944368125,-0.08870869389529576,-0.6708171970273414,-0.9680283252344413,-0.6728425945065772,-0.7404107568386257,-0.8844416023131341,-0.9385079145451696,1.1335855043020093
2020-07-17,-0.6242733046918573,-0.31181296266200537,-0.3499201542044663,-0.9680283252344413,-0.3194132646564031,0.16641386463993552,0.09062006576522422,-0.3703615943762963,1.4051862506921386
2020-07-18,-0.6242733046918573,0.022843440488059048,0.13142541002984645,-0.7732705092854658,-0.6021567285365423,0.026902384412464578,-0.43441314012312254,-0.9385079145451696,1.717527109040788
2020-07-19,-0.36761463545699175,-0.08870869389529576,-0.6708171970273414,-0.5785126933364904,-0.03666980077626372,-0.18236483592874184,-0.7344321149164635,-0.5834164644396238,1.7446871836798001
2020-07-20,-0.8809319739267228,-0.9811257689621342,-0.029023111381591138,-0.0591585174725557,-0.17804153271633338,-0.6706550167248901,0.09062006576522422,-0.29934330435518713,1.55456666120671
2020-07-21,-0.5387204149469021,-0.9811257689621342,-0.5103686756159038,-0.2539163334215312,-0.17804153271633338,-0.5311435364974192,0.24062955316189472,0.6238944659192319,1.3169160081153468
2020-07-22,-0.36761463545699175,-0.534917231428715,-0.9917142398502166,-0.9680283252344413,-0.6021567285365423,-0.8101664969523611,-0.8844416023131341,-1.0095262045662787,1.024945205745958
2020-07-23,-0.28206174571203657,0.13439557487141385,-0.9917142398502166,-0.6434319653194822,-0.39009913062643786,-0.5311435364974192,-0.2093989090281168,-0.15730672431296883,1.147165541621516
2020-07-24,-0.6242733046918573,-0.534917231428715,-0.6708171970273414,-0.38375487738751485,-0.5314708625665076,-0.5311435364974192,-0.43441314012312254,-0.22832501433407798,1.024945205745958
2020-07-25,-0.36761463545699175,0.022843440488059048,-0.3499201542044663,-0.5785126933364904,-0.8849001924166817,-0.7404107568386257,-0.6594273712181283,-0.44137988439740544,1.3101259894555939
2020-07-26,-0.6242733046918573,-0.4233650970453602,-0.3499201542044663,0.20051857045941163,-0.5314708625665076,-0.4613877963836837,-0.6594273712181283,-0.08628843429185967,1.6088868104847356
2020-07-27,-0.28206174571203657,0.022843440488059048,-0.029023111381591138,-0.5785126933364904,-0.6021567285365423,-0.3218763161562128,0.46564378425690045,-0.5123981744185147,1.6835770157420218
2020-07-28,-0.5387204149469021,-0.8695736345787795,-0.9917142398502166,-0.9031090532514495,-0.39009913062643786,-0.6706550167248901,-0.43441314012312254,-0.3703615943762963,1.5206165679079438
2020-07-29,-0.9664848636716781,-0.534917231428715,-0.831265718438779,-0.318835605404523,-0.6728425945065772,-0.7404107568386257,-0.13439416532978155,-0.5834164644396238,1.425556306671398
2020-07-30,-0.8809319739267228,-0.9811257689621342,-0.9917142398502166,-0.4486741493705067,-0.5314708625665076,-0.11260909581500637,0.16562480946355945,-0.22832501433407798,1.350866101414113
2020-07-31,-0.5387204149469021,-0.534917231428715,-0.831265718438779,0.005760754510436134,-0.3194132646564031,-0.39163205626994824,-0.28440365272645207,-0.29934330435518713,0.8959348512106463
2020-08-01,-0.7098261944368125,-0.6464693658120698,-0.3499201542044663,-0.4486741493705067,-0.3194132646564031,-0.8101664969523611,-0.28440365272645207,-0.29934330435518713,1.2422258028580617
2020-08-02,-1.1375906431615883,-0.6464693658120698,-0.6708171970273414,-0.6434319653194822,-0.9555860583867165,-0.8799222370660966,-0.2093989090281168,-0.7254530444818421,1.3848161947128792
2020-08-03,-0.5387204149469021,-0.6464693658120698,-0.18947163279302873,-0.0591585174725557,-0.3194132646564031,-0.25212057604247734,-0.6594273712181283,0.19778472579257694,0.9977851311069448
2020-08-04,-1.1375906431615883,-0.6464693658120698,-0.831265718438779,-0.5785126933364904,-0.8142143264466469,-0.39163205626994824,-0.7344321149164635,-0.44137988439740544,0.8551947392521273
2020-08-05,-0.7953790841817677,-0.4233650970453602,-0.18947163279302873,-0.12407778945554752,-0.39009913062643786,-0.5311435364974192,-0.5094178838214578,-0.08628843429185967,1.1335855043020093
2020-08-06,-0.7098261944368125,-0.31181296266200537,-0.6708171970273414,-0.8381897812684577,-0.39009913062643786,-0.39163205626994824,0.46564378425690045,-0.44137988439740544,1.0045751497666986
2020-08-07,-0.9664848636716781,-0.4233650970453602,-0.6708171970273414,-0.18899706143853937,-0.4607849965964727,-0.3218763161562128,-0.7344321149164635,-0.3703615943762963,0.9570450191484258
2020-08-08,-0.11095596622212622,-0.8695736345787795,-0.029023111381591138,-0.4486741493705067,0.38744539504394526,0.16641386463993552,-0.28440365272645207,-0.22832501433407798,0.9298849445094125
2020-08-09,-0.7098261944368125,-0.4233650970453602,-0.18947163279302873,-0.9680283252344413,-0.24872739868636823,-0.6706550167248901,-0.7344321149164635,-0.7254530444818421,1.2558058401775674
2020-08-10,-0.7953790841817677,-0.534917231428715,-0.18947163279302873,-0.2539163334215312,-0.03666980077626372,0.09665812452620005,0.015615322066888959,-0.5123981744185147,1.34407608275436
2020-08-11,-0.7953790841817677,-0.6464693658120698,-0.5103686756159038,-0.5135934213534985,-0.3194132646564031,-0.4613877963836837,-0.43441314012312254,-0.44137988439740544,1.34407608275436
2020-08-12,-0.9664848636716781,-0.7580215001954246,-0.029023111381591138,-0.9031090532514495,-0.10735566674629855,-0.18236483592874184,-0.2093989090281168,-0.7964713345029513,1.2218557468788012
2020-08-13,-0.6242733046918573,-0.9811257689621342,0.13142541002984645,0.005760754510436134,-0.17804153271633338,-0.39163205626994824,0.24062955316189472,0.1267664357714678,0.990995112447192
2020-08-14,-0.8809319739267228,-0.7580215001954246,-0.831265718438779,-0.708351237302474,-1.0969577903267862,-0.6008992766111547,-0.2093989090281168,-0.8674896245240604,1.0453152617252175
2020-08-15,-0.7098261944368125,-0.534917231428715,-0.6708171970273414,-0.708351237302474,-0.3194132646564031,-0.6706550167248901,-0.3594083964247873,-0.44137988439740544,0.8959348512106463
2020-08-16,-1.0520377534166332,-0.31181296266200537,-0.9917142398502166,-0.7732705092854658,-0.03666980077626372,-0.7404107568386257,-0.584422627519793,-0.5123981744185147,0.4681636756461929
2020-08-17,-0.9664848636716781,-0.534917231428715,-0.5103686756159038,-0.6434319653194822,-0.6728425945065772,-0.5311435364974192,-0.584422627519793,-0.44137988439740544,0.7193943660570626
2020-08-18,-0.7953790841817677,-0.8695736345787795,-0.9917142398502166,-0.8381897812684577,-1.0262719243567513,-1.0194337172935675,-0.584422627519793,-0.7964713345029513,0.9570450191484258
2020-08-19,-0.453167525201947,-0.31181296266200537,-0.029023111381591138,-0.708351237302474,-0.9555860583867165,-0.4613877963836837,-0.584422627519793,-0.7254530444818421,0.8551947392521273
2020-08-20,-0.7098261944368125,-0.6464693658120698,-0.5103686756159038,-0.5135934213534985,-0.5314708625665076,-0.8799222370660966,-0.2093989090281168,-0.3703615943762963,0.8619847579118801
2020-08-21,-0.7953790841817677,-0.534917231428715,-0.5103686756159038,-0.5135934213534985,-0.6021567285365423,-0.4613877963836837,-0.43441314012312254,-0.29934330435518713,0.9095148885301529
2020-08-22,-0.7953790841817677,0.022843440488059048,-0.831265718438779,-1.0329475972174331,-0.3194132646564031,-0.949677977179832,-0.28440365272645207,-0.3703615943762963,0.9842050937874381
2020-08-23,-0.9664848636716781,-0.4233650970453602,-0.6708171970273414,-0.318835605404523,-1.0262719243567513,-0.25212057604247734,-0.584422627519793,-0.9385079145451696,1.2014856908995417
2020-08-24,-1.0520377534166332,-0.534917231428715,-0.5103686756159038,-0.6434319653194822,-0.8849001924166817,-0.39163205626994824,-0.6594273712181283,-0.7964713345029513,1.1946956722397888
2020-08-25,-0.6242733046918573,-0.7580215001954246,-0.831265718438779,-0.9031090532514495,-1.0262719243567513,-0.3218763161562128,-0.9594463460114693,-0.7254530444818421,1.276175896156828
2020-08-26,0.4023613722476049,0.13439557487141385,0.13142541002984645,-0.8381897812684577,-0.3194132646564031,-0.8101664969523611,-1.0344510897098045,-0.44137988439740544,1.1335855043020093
2020-08-27,-1.2231435329065437,-0.8695736345787795,-0.029023111381591138,-0.8381897812684577,-0.4607849965964727,-0.39163205626994824,-0.43441314012312254,-0.29934330435518713,1.4187662880116454
2020-08-28,-0.7098261944368125,-0.20026082827865058,-0.5103686756159038,-0.5785126933364904,-0.03666980077626372,-0.6008992766111547,-0.2093989090281168,-0.5123981744185147,1.1267954856422566
2020-08-29,-1.2231435329065437,-0.8695736345787795,-0.3499201542044663,-1.1627861411834168,-0.8142143264466469,-0.6008992766111547,-0.6594273712181283,-0.5123981744185147,0.9774150751276852
2020-08-30,-1.2231435329065437,-0.7580215001954246,-0.831265718438779,-0.9680283252344413,-0.743528460476612,-0.6706550167248901,-0.43441314012312254,-0.9385079145451696,0.8959348512106463
2020-08-31,-0.7953790841817677,-0.08870869389529576,-0.6708171970273414,-0.38375487738751485,-0.9555860583867165,-0.39163205626994824,-0.8844416023131341,-0.5123981744185147,0.5903840115217509
2020-09-01,-1.0520377534166332,-0.7580215001954246,-0.6708171970273414,-1.1627861411834168,-1.0969577903267862,-0.6008992766111547,-0.9594463460114693,-0.3703615943762963,0.7805045339948412
2020-09-02,-1.0520377534166332,-0.08870869389529576,-0.6708171970273414,-0.5135934213534985,-0.8849001924166817,-0.39163205626994824,-0.28440365272645207,-0.654434754460733,1.0588952990447242
2020-09-03,-0.8809319739267228,0.022843440488059048,-0.029023111381591138,-0.8381897812684577,-0.3194132646564031,-0.8101664969523611,-0.9594463460114693,-0.5123981744185147,1.2558058401775674
2020-09-04,-0.7098261944368125,-0.4233650970453602,-0.6708171970273414,-0.8381897812684577,-0.6728425945065772,-0.5311435364974192,-0.6594273712181283,-0.5123981744185147,1.1607455789410228
2020-09-05,-0.8809319739267228,-0.9811257689621342,-0.5103686756159038,-0.5785126933364904,-0.6728425945065772,-0.7404107568386257,-0.584422627519793,-0.8674896245240604,0.6922342914180494
2020-09-06,-0.9664848636716781,-0.7580215001954246,-0.9917142398502166,-1.0329475972174331,-0.6728425945065772,-0.4613877963836837,-1.0344510897098045,-0.3703615943762963,0.6922342914180494
2020-09-07,-0.7953790841817677,1.0268126499382524,-0.9917142398502166,-1.0329475972174331,-0.8849001924166817,-0.8101664969523611,-0.8094368586147989,-0.5834164644396238,0.7261843847168155
2020-09-08,-0.7953790841817677,-0.8695736345787795,-0.831265718438779,-1.1627861411834168,-0.9555860583867165,-0.8101664969523611,-0.9594463460114693,-0.8674896245240604,0.9095148885301529
2020-09-09,-0.8809319739267228,-0.8695736345787795,-0.18947163279302873,-1.1627861411834168,-0.8142143264466469,-0.8799222370660966,-1.0344510897098045,-0.9385079145451696,0.8755647952313867
2020-09-10,-0.28206174571203657,-0.534917231428715,-0.18947163279302873,-0.4486741493705067,0.10470193116380594,-0.4613877963836837,-0.584422627519793,-0.15730672431296883,0.9774150751276852
2020-09-11,-0.36761463545699175,0.022843440488059048,0.13142541002984645,-0.5135934213534985,-0.6021567285365423,-0.7404107568386257,-1.1844605771064751,-0.5123981744185147,0.9298849445094125
2020-09-12,-1.1375906431615883,-0.534917231428715,-0.6708171970273414,-0.8381897812684577,-0.5314708625665076,-0.6008992766111547,-0.3594083964247873,-1.151562784608497,0.5564339182229847
2020-09-13,-1.0520377534166332,-0.4233650970453602,-0.831265718438779,-0.7732705092854658,-0.5314708625665076,-0.8101664969523611,-1.0344510897098045,-1.151562784608497,0.6039640488412575
2020-09-14,-0.7098261944368125,-0.534917231428715,-0.18947163279302873,-0.7732705092854658,-0.4607849965964727,0.026902384412464578,-0.43441314012312254,-0.7254530444818421,0.7193943660570626
2020-09-15,-0.9664848636716781,0.022843440488059048,-0.029023111381591138,-0.6434319653194822,-0.5314708625665076,-0.5311435364974192,-0.9594463460114693,-0.5834164644396238,-0.18367811569011744
2020-09-16,-0.28206174571203657,-0.20026082827865058,-0.3499201542044663,-1.097866869200425,-0.743528460476612,-0.8799222370660966,-0.7344321149164635,-0.654434754460733,0.12187272399877846
2020-09-17,-0.453167525201947,-0.534917231428715,0.13142541002984645,-0.708351237302474,0.03401606519377111,-0.8101664969523611,-0.43441314012312254,-1.0095262045662787,0.42742356368767387
2020-09-18,-0.7098261944368125,0.13439557487141385,-0.6708171970273414,-0.4486741493705067,-0.5314708625665076,-0.6706550167248901,-1.1844605771064751,-0.9385079145451696,0.3798934330694011
2020-09-19,-1.0520377534166332,-0.534917231428715,0.9336680170870343,-0.7732705092854658,-0.6728425945065772,-0.6008992766111547,-0.584422627519793,-0.7254530444818421,-0.3262685075449354
2020-09-20,-0.7953790841817677,-0.9811257689621342,-0.9917142398502166,-1.097866869200425,-0.743528460476612,-0.8799222370660966,-0.7344321149164635,-1.0095262045662787,-0.33984854486444155
2020-09-21,-0.7953790841817677,-0.7580215001954246,-0.3499201542044663,-0.8381897812684577,-0.743528460476612,-0.4613877963836837,-0.7344321149164635,-0.8674896245240604,-0.33305852620468823
2020-09-22,-1.2231435329065437,-0.6464693658120698,-0.6708171970273414,-0.7732705092854658,-0.6021567285365423,-0.949677977179832,-1.10945583340814,-0.9385079145451696,-0.19046813434987075
2020-09-23,-0.7098261944368125,-0.4233650970453602,-0.3499201542044663,-0.5785126933364904,-0.39009913062643786,-0.6706550167248901,-0.8844416023131341,-0.7964713345029513,0.3527333584303878
2020-09-24,-0.9664848636716781,0.13439557487141385,-0.5103686756159038,-0.7732705092854658,-0.3194132646564031,-0.3218763161562128,-0.8844416023131341,-0.7964713345029513,0.23051302255482978
2020-09-25,-0.11095596622212622,-0.534917231428715,-0.6708171970273414,-0.6434319653194822,-0.4607849965964727,-0.6008992766111547,-0.9594463460114693,-0.7964713345029513,0.10829268667927182
2020-09-26,-0.7953790841817677,-0.8695736345787795,-0.6708171970273414,-1.2277054131664087,-0.4607849965964727,-0.8799222370660966,-0.9594463460114693,-0.7254530444818421,0.21693298523532314
2020-09-27,-1.1375906431615883,-0.8695736345787795,-0.831265718438779,-1.2277054131664087,-1.0969577903267862,-0.8101664969523611,-0.8844416023131341,-1.0805444945873879,0.4953237502852062
2020-09-28,-0.8809319739267228,-0.6464693658120698,-0.6708171970273414,-0.9680283252344413,-0.8142143264466469,-0.6706550167248901,-0.7344321149164635,-0.7254530444818421,0.6039640488412575
2020-09-29,-0.7953790841817677,-0.534917231428715,-0.5103686756159038,-1.0329475972174331,-1.0262719243567513,-0.8799222370660966,-0.8844416023131341,-1.0805444945873879,0.5021137689449591
2020-09-30,-0.9664848636716781,-0.6464693658120698,-0.5103686756159038,-1.097866869200425,-0.5314708625665076,-0.6008992766111547,-1.10945583340814,-0.8674896245240604,-0.09540787311332513
2020-10-01,-1.2231435329065437,-0.31181296266200537,-0.3499201542044663,-0.5785126933364904,0.38744539504394526,-0.4613877963836837,-0.5094178838214578,-0.8674896245240604,0.11508270533902466
2020-10-02,-0.7098261944368125,-0.7580215001954246,-0.5103686756159038,-0.8381897812684577,0.03401606519377111,-0.8101664969523611,-0.8844416023131341,-0.654434754460733,-0.1768880970303641
2020-10-03,-1.2231435329065437,0.24594770925476866,-0.5103686756159038,-0.5135934213534985,0.03401606519377111,-0.8101664969523611,-1.1844605771064751,-1.0095262045662787,-0.31947848888518204
2020-10-04,-0.6242733046918573,-0.9811257689621342,-0.9917142398502166,-1.2277054131664087,-0.39009913062643786,-0.8101664969523611,-1.0344510897098045,-1.0805444945873879,-0.25157830228764977
2020-10-05,0.48791426199256005,-0.9811257689621342,-0.3499201542044663,-0.18899706143853937,0.17538779713384078,0.09665812452620005,-0.28440365272645207,-0.015270144270750519,-0.10898791043283179
2020-10-06,-0.5387204149469021,-0.9811257689621342,-0.9917142398502166,-0.6434319653194822,-0.39009913062643786,-0.6706550167248901,-0.6594273712181283,-1.0095262045662787,-0.14972802239135127
2020-10-07,-1.2231435329065437,0.022843440488059048,-0.029023111381591138,-0.9031090532514495,0.17538779713384078,-0.25212057604247734,-0.8094368586147989,-0.5834164644396238,0.3527333584303878
2020-10-08,-0.6242733046918573,-0.20026082827865058,-0.3499201542044663,-0.2539163334215312,0.38744539504394526,-0.6008992766111547,-0.584422627519793,-0.3703615943762963,0.05397253740124567
2020-10-09,-0.1965088559670814,-0.20026082827865058,-0.3499201542044663,-0.38375487738751485,-0.743528460476612,-0.5311435364974192,-0.2093989090281168,-0.7964713345029513,-0.16330805971085746
2020-10-10,0.06014981326778413,-0.7580215001954246,-0.9917142398502166,-0.38375487738751485,-0.5314708625665076,-0.6706550167248901,-0.7344321149164635,-0.29934330435518713,0.18298289193655698
